Transaction Date,Post Date,Description,Category,Type,Amount,Memo,classified_entity,confidence,classification_reason,needs_review,source_file,date_processed,Business_Unit,Justification,From_Entity,To_Entity,Intercompany_Type,Elimination_Required,Elimination_Amount,transaction_id,Currency,Crypto_Amount,USD_Equivalent,Conversion_Note,keywords_action_type,primary_action,keywords_platform,primary_platform,keywords_asset_type,primary_asset,keywords_transaction_nature,primary_transaction,keywords_counterparty,primary_counterparty,Amount_USD
03/26/2025,03/27/2025,UPWORK * -792941062,Professional Services,Sale,-4605.5,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989269,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2e8a611d778c,USD,,-4605.5,,,,,,,,,,,,4605.5
03/26/2025,03/26/2025,Payment Thank You-Mobile,,Payment,4600.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989286,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,f49ea7e43ab2,USD,,4600.0,,PAYMENT,PAYMENT,,,,,,,,,4600.0
03/25/2025,03/26/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989304,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
03/25/2025,03/26/2025,DAILY.AI,Office & Shipping,Sale,-299.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989322,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3577f8711bbd,USD,,-299.0,,,,,,,,,,,,299.0
03/25/2025,03/26/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989340,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
03/25/2025,03/26/2025,DELTA PROP SHOP,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989357,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,3.0,9ccbfd735673,USD,,-3.0,,,,,,,,,,,,3.0
03/25/2025,03/26/2025,DAILY.AI,Office & Shipping,Sale,-299.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989377,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3577f8711bbd,USD,,-299.0,,,,,,,,,,,,299.0
03/25/2025,03/26/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989395,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
03/22/2025,03/23/2025,GITHUB  INC.,Professional Services,Sale,-53.28,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989412,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2c94f01b76b1,USD,,-53.28,,,,,,,,,,,,53.28
03/21/2025,03/23/2025,DREAMHOST,Bills & Utilities,Sale,-7.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989429,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d50611cfc37e,USD,,-7.99,,,,,,,,,,,,7.99
03/21/2025,03/21/2025,XFINITY MOBILE,Bills & Utilities,Sale,-202.94,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989447,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0a7cff652988,USD,,-202.94,,,,,,,,,,,,202.94
03/19/2025,03/20/2025,POLYGON.IO DATA API,Office & Shipping,Sale,-199.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989465,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b48acdc73f84,USD,,-199.99,,,,,,,,,,,,199.99
03/19/2025,03/20/2025,TIINGO.COM,Office & Shipping,Sale,-30.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989483,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8a60aeb18245,USD,,-30.0,,,,,,,,,,,,30.0
03/19/2025,03/20/2025,POLYGON.IO DATA API,Office & Shipping,Sale,-48.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989501,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8ba58e3f5fff,USD,,-48.99,,,,,,,,,,,,48.99
03/19/2025,03/20/2025,POLYGON.IO DATA API,Office & Shipping,Sale,-1798.67,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989518,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4dfc293b89e1,USD,,-1798.67,,,,,,,,,,,,1798.67
03/19/2025,03/20/2025,INTUIT *QBooks Online,Office & Shipping,Sale,-199.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989537,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9d6821823a89,USD,,-199.0,,,,,,,,,,,,199.0
03/18/2025,03/19/2025,CCSI EFAX,Bills & Utilities,Sale,-18.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989554,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,bfde52dd4eae,USD,,-18.95,,,,,,,,,,,,18.95
03/18/2025,03/18/2025,Payment Thank You-Mobile,,Payment,5000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989572,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,f7df58fe5802,USD,,5000.0,,PAYMENT,PAYMENT,,,,,,,,,5000.0
03/18/2025,03/18/2025,VERCEL INC.,Professional Services,Sale,-60.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989589,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,695cedf7c08c,USD,,-60.0,,,,,,,,,,,,60.0
03/17/2025,03/18/2025,INTUIT *QBooks Live,Office & Shipping,Sale,-212.41,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989607,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1a4fded70a2c,USD,,-212.41,,,,,,,,,,,,212.41
03/18/2025,03/18/2025,GOOGLE *YouTube TV,Merchandise & Inventory,Sale,-91.5,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989625,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e779990a394a,USD,,-91.5,,,,,,,,,,,,91.5
03/17/2025,03/17/2025,Payment Thank You-Mobile,,Payment,450.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989643,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,143e9bfbcceb,USD,,450.0,,PAYMENT,PAYMENT,,,,,,,,,450.0
03/14/2025,03/16/2025,DREAMHOST,Bills & Utilities,Sale,-7.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989660,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d50611cfc37e,USD,,-7.99,,,,,,,,,,,,7.99
03/15/2025,03/16/2025,IFD*IFOOD CLUB,Merchandise & Inventory,Sale,-1.04,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989677,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,33289fa7d912,USD,,-1.04,,,,,,,,,,,,1.04
03/12/2025,03/13/2025,GOOGLE *Google One,Merchandise & Inventory,Sale,-19.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989695,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6f22ba3076c5,USD,,-19.99,,,,,,,,,,,,19.99
03/12/2025,03/13/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-9.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989713,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,68ac12155da7,USD,,-9.99,,,,APPLE,APPLE,,,,,,,9.99
03/12/2025,03/12/2025,AGENTS AND CORPORATIONS I,Office & Shipping,Sale,-399.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989732,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,86cade9b0961,USD,,-399.0,,,,,,,,,,,,399.0
03/11/2025,03/12/2025,CALENDLY,Office & Shipping,Sale,-22.2,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989749,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2aa4f30f9b89,USD,,-22.2,,,,,,,,,,,,22.2
03/12/2025,03/12/2025,AGENTS AND CORPORATIONS I,Office & Shipping,Sale,-149.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989768,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fe6d24841e26,USD,,-149.0,,,,,,,,,,,,149.0
03/11/2025,03/12/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-119.72,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989786,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ea288ce34227,USD,,-119.72,,,,,,,,,,,,119.72
03/11/2025,03/12/2025,FELLOW.APP,Office & Shipping,Sale,-55.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989803,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9c8075704e73,USD,,-55.0,,,,,,,,,,,,55.0
03/11/2025,03/12/2025,Netflix,Bills & Utilities,Sale,-19.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989821,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,689f4cdfb884,USD,,-19.83,,,,,,,,,,,,19.83
03/11/2025,03/12/2025,EXPRESSVPN.COM,Professional Services,Sale,-12.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989838,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,79a88459126e,USD,,-12.95,,,,,,,,,,,,12.95
03/11/2025,03/12/2025,REPLIT  INC.,Office & Shipping,Sale,-25.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989860,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f47dcc60c9ef,USD,,-25.0,,,,,,,,,,,,25.0
03/11/2025,03/12/2025,LOOM SUBSCRIPTION,Office & Shipping,Sale,-24.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989880,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,022b4b45f1ad,USD,,-24.0,,,,,,,,,,,,24.0
03/10/2025,03/11/2025,UPWORK * -788141367,Professional Services,Sale,-3468.21,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989898,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1095d133311f,USD,,-3468.21,,,,,,,,,,,,3468.21
03/10/2025,03/10/2025,Payment Thank You-Mobile,,Payment,350.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989916,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,a4ecfc50fe65,USD,,350.0,,PAYMENT,PAYMENT,,,,,,,,,350.0
03/10/2025,03/10/2025,Payment Thank You-Mobile,,Payment,400.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989935,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,676894c67899,USD,,400.0,,PAYMENT,PAYMENT,,,,,,,,,400.0
03/10/2025,03/10/2025,Payment Thank You-Mobile,,Payment,500.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989953,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,87c2e1f971a1,USD,,500.0,,PAYMENT,PAYMENT,,,,,,,,,500.0
03/09/2025,03/09/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989971,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
03/06/2025,03/06/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989989,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
03/03/2025,03/03/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990007,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
03/02/2025,03/02/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-702.55,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990027,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8aef9c0ae364,USD,,-702.55,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,702.55
02/19/2025,02/19/2025,Payment Thank You-Mobile,,Payment,1300.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990046,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,175e9d0e361e,USD,,1300.0,,PAYMENT,PAYMENT,,,,,,,,,1300.0
02/18/2025,02/19/2025,Amazon web services,Office & Shipping,Sale,-489.82,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990064,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0559d32a055e,USD,,-489.82,,,,,,,,,,,,489.82
02/18/2025,02/19/2025,Amazon web services,Office & Shipping,Sale,-538.16,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990083,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f62218d1dbab,USD,,-538.16,,,,,,,,,,,,538.16
02/17/2025,02/18/2025,Amazon web services,Office & Shipping,Sale,-2758.75,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990105,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2ae359b6954a,USD,,-2758.75,,,,,,,,,,,,2758.75
02/17/2025,02/18/2025,UPWORK * -781330576,Professional Services,Sale,-387.01,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990124,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f6158e0fbe43,USD,,-387.01,,,,,,,,,,,,387.01
02/18/2025,02/18/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-15.11,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990142,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b80848ff5e7d,USD,,-15.11,,,,APPLE,APPLE,,,,,,,15.11
02/18/2025,02/18/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-3.23,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990160,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ae3aae0609b6,USD,,-3.23,,,,APPLE,APPLE,,,,,,,3.23
02/18/2025,02/18/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-16.19,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990178,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,50842780416b,USD,,-16.19,,,,APPLE,APPLE,,,,,,,16.19
02/17/2025,02/18/2025,CENTRAL PLAZA SHOPPING,Food & Drink,Sale,-1.93,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990197,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d67f9207730d,USD,,-1.93,,,,,,,,,,,,1.93
02/18/2025,02/18/2025,XFINITY MOBILE,Bills & Utilities,Sale,-269.69,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990216,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ef95a6510ae8,USD,,-269.69,,,,,,,,,,,,269.69
02/17/2025,02/18/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-119.7,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990234,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,39516f312873,USD,,-119.7,,,,,,,,,,,,119.7
02/17/2025,02/18/2025,UBER* TRIP,Travel,Sale,-3.51,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990253,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,1ee8b0eda794,USD,,-3.51,,,,,,,,,,,,3.51
02/17/2025,02/18/2025,CCSI EFAX,Bills & Utilities,Sale,-37.9,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990271,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,24e7a32aac38,USD,,-37.9,,,,,,,,,,,,37.9
02/18/2025,02/18/2025,DREAMHOST,Bills & Utilities,Sale,-7.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990290,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d50611cfc37e,USD,,-7.99,,,,,,,,,,,,7.99
02/17/2025,02/17/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990309,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
02/15/2025,02/16/2025,VERCEL INC.,Professional Services,Sale,-60.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990328,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,695cedf7c08c,USD,,-60.0,,,,,,,,,,,,60.0
02/14/2025,02/16/2025,EC          *2PRODUTOS,Repair & Maintenance,Sale,-30.92,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990348,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f1c3871c8da0,USD,,-30.92,,,,,,,,,,,,30.92
02/15/2025,02/16/2025,RAIA DROGASIL SA,Health & Wellness,Sale,-21.06,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990367,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fe9cde294cdd,USD,,-21.06,,,,,,,,,,,,21.06
02/15/2025,02/16/2025,IFD*IFOOD CLUB,Merchandise & Inventory,Sale,-1.05,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990385,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4bb7fa4bb040,USD,,-1.05,,,,,,,,,,,,1.05
02/15/2025,02/16/2025,GITHUB  INC.,Professional Services,Sale,-53.28,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.990404,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2c94f01b76b1,USD,,-53.28,,,,,,,,,,,,53.28
